VENETO;MOLISE;Linguistico;14;1;14;
VENETO;MOLISE;Medico-Sanitario e Farmaceutico;21;1;21;
VENETO;MOLISE;Psicologico;13;1;13;
VENETO;MOLISE;Scientifico;14;1;14;
ABRUZZO;PIEMONTE;Agrario-Forestale e Veterinario;6;1;6;
ABRUZZO;PIEMONTE;Giuridico;20;1;20;
ABRUZZO;PIEMONTE;Medico-Sanitario e Farmaceutico;36;1;36;
ABRUZZO;PIEMONTE;Politico-Sociale e Comunicazione;20;1;20;
ABRUZZO;PIEMONTE;Psicologico;13;1;13;
CALABRIA;PIEMONTE;Giuridico;5;1;5;
CALABRIA;PIEMONTE;Medico-Sanitario e Farmaceutico;17;1;17;
CAMPANIA;PIEMONTE;Architettura e Ingegneria civile;51;1;51;
CAMPANIA;PIEMONTE;Economico;414;1;414;
CAMPANIA;PIEMONTE;Educazione e Formazione;406;1;406;
CAMPANIA;PIEMONTE;Giuridico;163;1;163;
CAMPANIA;PIEMONTE;Informatica e Tecnologie ICT;5;1;5;
CAMPANIA;PIEMONTE;Ingegneria industriale e dell'informazione;20;1;20;
CAMPANIA;PIEMONTE;Letterario-Umanistico;6;1;6;
CAMPANIA;PIEMONTE;Linguistico;11;1;11;
CAMPANIA;PIEMONTE;Medico-Sanitario e Farmaceutico;20;1;20;
CAMPANIA;PIEMONTE;Politico-Sociale e Comunicazione;18;1;18;
CAMPANIA;PIEMONTE;Scientifico;13;1;13;
CAMPANIA;PIEMONTE;Scienze motorie e sportive;289;1;289;
EMILIA ROMAGNA;PIEMONTE;Agrario-Forestale e Veterinario;134;1;134;
EMILIA ROMAGNA;PIEMONTE;Architettura e Ingegneria civile;21;1;21;
EMILIA ROMAGNA;PIEMONTE;Arte e Design;78;1;78;
EMILIA ROMAGNA;PIEMONTE;Economico;150;1;150;
EMILIA ROMAGNA;PIEMONTE;Educazione e Formazione;51;1;51;
EMILIA ROMAGNA;PIEMONTE;Giuridico;52;1;52;
EMILIA ROMAGNA;PIEMONTE;Informatica e Tecnologie ICT;5;1;5;
EMILIA ROMAGNA;PIEMONTE;Ingegneria industriale e dell'informazione;61;1;61;
EMILIA ROMAGNA;PIEMONTE;Letterario-Umanistico;92;1;92;
EMILIA ROMAGNA;PIEMONTE;Linguistico;72;1;72;
EMILIA ROMAGNA;PIEMONTE;Medico-Sanitario e Farmaceutico;56;1;56;
EMILIA ROMAGNA;PIEMONTE;Politico-Sociale e Comunicazione;175;1;175;
EMILIA ROMAGNA;PIEMONTE;Psicologico;14;1;14;
EMILIA ROMAGNA;PIEMONTE;Scientifico;97;1;97;
EMILIA ROMAGNA;PIEMONTE;Scienze motorie e sportive;5;1;5;
FRIULI VENEZIA GIULIA;PIEMONTE;Agrario-Forestale e Veterinario;8;1;8;
FRIULI VENEZIA GIULIA;PIEMONTE;Economico;6;1;6;
FRIULI VENEZIA GIULIA;PIEMONTE;Letterario-Umanistico;5;1;5;
FRIULI VENEZIA GIULIA;PIEMONTE;Linguistico;52;1;52;
FRIULI VENEZIA GIULIA;PIEMONTE;Politico-Sociale e Comunicazione;15;1;15;
FRIULI VENEZIA GIULIA;PIEMONTE;Scientifico;27;1;27;
LAZIO;PIEMONTE;Agrario-Forestale e Veterinario;54;1;54;
LAZIO;PIEMONTE;Architettura e Ingegneria civile;76;1;76;
LAZIO;PIEMONTE;Arte e Design;72;1;72;
LAZIO;PIEMONTE;Economico;427;1;427;
LAZIO;PIEMONTE;Educazione e Formazione;168;1;168;
LAZIO;PIEMONTE;Giuridico;283;1;283;
LAZIO;PIEMONTE;Ingegneria industriale e dell'informazione;304;1;304;
LAZIO;PIEMONTE;Letterario-Umanistico;49;1;49;
LAZIO;PIEMONTE;Linguistico;39;1;39;
LAZIO;PIEMONTE;Medico-Sanitario e Farmaceutico;186;1;186;
LAZIO;PIEMONTE;Politico-Sociale e Comunicazione;536;1;536;
LAZIO;PIEMONTE;Psicologico;516;1;516;
LAZIO;PIEMONTE;Scientifico;134;1;134;
LAZIO;PIEMONTE;Scienze motorie e sportive;89;1;89;
LIGURIA;PIEMONTE;Architettura e Ingegneria civile;138;1;138;
LIGURIA;PIEMONTE;Arte e Design;81;1;81;
LIGURIA;PIEMONTE;Economico;224;1;224;
LIGURIA;PIEMONTE;Educazione e Formazione;142;1;142;
LIGURIA;PIEMONTE;Giuridico;135;1;135;
LIGURIA;PIEMONTE;Informatica e Tecnologie ICT;26;1;26;
LIGURIA;PIEMONTE;Ingegneria industriale e dell'informazione;354;1;354;
LIGURIA;PIEMONTE;Letterario-Umanistico;146;1;146;
LIGURIA;PIEMONTE;Linguistico;263;1;263;
LIGURIA;PIEMONTE;Medico-Sanitario e Farmaceutico;570;1;570;
LIGURIA;PIEMONTE;Politico-Sociale e Comunicazione;112;1;112;
LIGURIA;PIEMONTE;Psicologico;52;1;52;
LIGURIA;PIEMONTE;Scientifico;150;1;150;
LIGURIA;PIEMONTE;Scienze motorie e sportive;34;1;34;
LOMBARDIA;PIEMONTE;Agrario-Forestale e Veterinario;264;1;264;
LOMBARDIA;PIEMONTE;Architettura e Ingegneria civile;442;1;442;
LOMBARDIA;PIEMONTE;Arte e Design;430;1;430;
LOMBARDIA;PIEMONTE;Economico;1913;1;1913;
LOMBARDIA;PIEMONTE;Educazione e Formazione;523;1;523;
LOMBARDIA;PIEMONTE;Giuridico;891;1;891;
LOMBARDIA;PIEMONTE;Informatica e Tecnologie ICT;203;1;203;
LOMBARDIA;PIEMONTE;Ingegneria industriale e dell'informazione;1232;1;1232;
LOMBARDIA;PIEMONTE;Letterario-Umanistico;531;1;531;
LOMBARDIA;PIEMONTE;Linguistico;749;1;749;
LOMBARDIA;PIEMONTE;Medico-Sanitario e Farmaceutico;1037;1;1037;
LOMBARDIA;PIEMONTE;Politico-Sociale e Comunicazione;1186;1;1186;
LOMBARDIA;PIEMONTE;Psicologico;523;1;523;
LOMBARDIA;PIEMONTE;Scientifico;972;1;972;
LOMBARDIA;PIEMONTE;Scienze motorie e sportive;325;1;325;
MARCHE;PIEMONTE;Agrario-Forestale e Veterinario;5;1;5;
MARCHE;PIEMONTE;Economico;9;1;9;
MARCHE;PIEMONTE;Giuridico;15;1;15;
MARCHE;PIEMONTE;Letterario-Umanistico;7;1;7;
MARCHE;PIEMONTE;Linguistico;6;1;6;
MARCHE;PIEMONTE;Medico-Sanitario e Farmaceutico;21;1;21;
MARCHE;PIEMONTE;Politico-Sociale e Comunicazione;14;1;14;
MARCHE;PIEMONTE;Psicologico;5;1;5;
MARCHE;PIEMONTE;Scientifico;29;1;29;
MOLISE;PIEMONTE;Medico-Sanitario e Farmaceutico;6;1;6;
PIEMONTE;PIEMONTE;Agrario-Forestale e Veterinario;2945;0;0;
PIEMONTE;PIEMONTE;Architettura e Ingegneria civile;3210;0;0;
PIEMONTE;PIEMONTE;Arte e Design;2370;0;0;
PIEMONTE;PIEMONTE;Economico;12865;0;0;
PIEMONTE;PIEMONTE;Educazione e Formazione;4147;0;0;
PIEMONTE;PIEMONTE;Giuridico;5000;0;0;
PIEMONTE;PIEMONTE;Informatica e Tecnologie ICT;2122;0;0;
PIEMONTE;PIEMONTE;Ingegneria industriale e dell'informazione;10759;0;0;
PIEMONTE;PIEMONTE;Letterario-Umanistico;3542;0;0;
PIEMONTE;PIEMONTE;Linguistico;4091;0;0;
PIEMONTE;PIEMONTE;Medico-Sanitario e Farmaceutico;11038;0;0;
PIEMONTE;PIEMONTE;Politico-Sociale e Comunicazione;7500;0;0;
PIEMONTE;PIEMONTE;Psicologico;1764;0;0;
PIEMONTE;PIEMONTE;Scientifico;8012;0;0;
PIEMONTE;PIEMONTE;Scienze motorie e sportive;1648;0;0;
Provincia autonoma di Bolzano;PIEMONTE;Arte e Design;7;1;7;
Provincia autonoma di Bolzano;PIEMONTE;Economico;20;1;20;
Provincia autonoma di TRENTO;PIEMONTE;Economico;21;1;21;
Provincia autonoma di TRENTO;PIEMONTE;Giuridico;23;1;23;
Provincia autonoma di TRENTO;PIEMONTE;Linguistico;7;1;7;
Provincia autonoma di TRENTO;PIEMONTE;Medico-Sanitario e Farmaceutico;5;1;5;
Provincia autonoma di TRENTO;PIEMONTE;Politico-Sociale e Comunicazione;23;1;23;
Provincia autonoma di TRENTO;PIEMONTE;Psicologico;6;1;6;
Provincia autonoma di TRENTO;PIEMONTE;Scientifico;11;1;11;
PUGLIA;PIEMONTE;Giuridico;7;1;7;
SARDEGNA;PIEMONTE;Agrario-Forestale e Veterinario;17;1;17;
SARDEGNA;PIEMONTE;Medico-Sanitario e Farmaceutico;56;1;56;
SICILIA;PIEMONTE;Educazione e Formazione;10;1;10;
SICILIA;PIEMONTE;Ingegneria industriale e dell'informazione;6;1;6;
SICILIA;PIEMONTE;Medico-Sanitario e Farmaceutico;17;1;17;
SICILIA;PIEMONTE;Scientifico;8;1;8;
TOSCANA;PIEMONTE;Agrario-Forestale e Veterinario;26;1;26;
TOSCANA;PIEMONTE;Architettura e Ingegneria civile;12;1;12;
TOSCANA;PIEMONTE;Arte e Design;37;1;37;
TOSCANA;PIEMONTE;Economico;19;1;19;
TOSCANA;PIEMONTE;Educazione e Formazione;29;1;29;
TOSCANA;PIEMONTE;Giuridico;81;1;81;
TOSCANA;PIEMONTE;Informatica e Tecnologie ICT;9;1;9;
TOSCANA;PIEMONTE;Ingegneria industriale e dell'informazione;21;1;21;
TOSCANA;PIEMONTE;Letterario-Umanistico;58;1;58;
TOSCANA;PIEMONTE;Linguistico;23;1;23;
TOSCANA;PIEMONTE;Medico-Sanitario e Farmaceutico;84;1;84;
TOSCANA;PIEMONTE;Politico-Sociale e Comunicazione;41;1;41;
TOSCANA;PIEMONTE;Psicologico;10;1;10;
TOSCANA;PIEMONTE;Scientifico;92;1;92;
UMBRIA;PIEMONTE;Agrario-Forestale e Veterinario;8;1;8;
UMBRIA;PIEMONTE;Medico-Sanitario e Farmaceutico;24;1;24;
UMBRIA;PIEMONTE;Politico-Sociale e Comunicazione;11;1;11;
UMBRIA;PIEMONTE;Psicologico;5;1;5;
UMBRIA;PIEMONTE;Scientifico;10;1;10;
VALLE D'AOSTA;PIEMONTE;Economico;34;1;34;
VALLE D'AOSTA;PIEMONTE;Linguistico;80;1;80;
VALLE D'AOSTA;PIEMONTE;Politico-Sociale e Comunicazione;11;1;11;
VALLE D'AOSTA;PIEMONTE;Psicologico;126;1;126;
VENETO;PIEMONTE;Agrario-Forestale e Veterinario;11;1;11;
VENETO;PIEMONTE;Architettura e Ingegneria civile;13;1;13;
VENETO;PIEMONTE;Arte e Design;48;1;48;
VENETO;PIEMONTE;Economico;67;1;67;
VENETO;PIEMONTE;Educazione e Formazione;6;1;6;
VENETO;PIEMONTE;Giuridico;10;1;10;
VENETO;PIEMONTE;Informatica e Tecnologie ICT;7;1;7;
VENETO;PIEMONTE;Ingegneria industriale e dell'informazione;6;1;6;
VENETO;PIEMONTE;Letterario-Umanistico;28;1;28;
VENETO;PIEMONTE;Linguistico;196;1;196;
VENETO;PIEMONTE;Medico-Sanitario e Farmaceutico;18;1;18;
VENETO;PIEMONTE;Politico-Sociale e Comunicazione;47;1;47;
VENETO;PIEMONTE;Psicologico;85;1;85;
VENETO;PIEMONTE;Scientifico;43;1;43;
CAMPANIA;Provincia autonoma di Bolzano;Architettura e Ingegneria civile;6;1;6;
CAMPANIA;Provincia autonoma di Bolzano;Economico;41;1;41;
CAMPANIA;Provincia autonoma di Bolzano;Educazione e Formazione;26;1;26;
CAMPANIA;Provincia autonoma di Bolzano;Giuridico;25;1;25;
CAMPANIA;Provincia autonoma di Bolzano;Medico-Sanitario e Farmaceutico;5;1;5;
CAMPANIA;Provincia autonoma di Bolzano;Scienze motorie e sportive;44;1;44;
EMILIA ROMAGNA;Provincia autonoma di Bolzano;Agrario-Forestale e Veterinario;35;1;35;
EMILIA ROMAGNA;Provincia autonoma di Bolzano;Architettura e Ingegneria civile;9;1;9;
EMILIA ROMAGNA;Provincia autonoma di Bolzano;Arte e Design;19;1;19;
EMILIA ROMAGNA;Provincia autonoma di Bolzano;Economico;45;1;45;
EMILIA ROMAGNA;Provincia autonoma di Bolzano;Educazione e Formazione;37;1;37;
EMILIA ROMAGNA;Provincia autonoma di Bolzano;Giuridico;49;1;49;
EMILIA ROMAGNA;Provincia autonoma di Bolzano;Informatica e Tecnologie ICT;5;1;5;
EMILIA ROMAGNA;Provincia autonoma di Bolzano;Ingegneria industriale e dell'informazione;33;1;33;
EMILIA ROMAGNA;Provincia autonoma di Bolzano;Letterario-Umanistico;34;1;34;
EMILIA ROMAGNA;Provincia autonoma di Bolzano;Linguistico;24;1;24;
EMILIA ROMAGNA;Provincia autonoma di Bolzano;Medico-Sanitario e Farmaceutico;55;1;55;
EMILIA ROMAGNA;Provincia autonoma di Bolzano;Politico-Sociale e Comunicazione;52;1;52;
EMILIA ROMAGNA;Provincia autonoma di Bolzano;Psicologico;6;1;6;
EMILIA ROMAGNA;Provincia autonoma di Bolzano;Scientifico;80;1;80;
EMILIA ROMAGNA;Provincia autonoma di Bolzano;Scienze motorie e sportive;6;1;6;
FRIULI VENEZIA GIULIA;Provincia autonoma di Bolzano;Agrario-Forestale e Veterinario;7;1;7;
FRIULI VENEZIA GIULIA;Provincia autonoma di Bolzano;Linguistico;15;1;15;
FRIULI VENEZIA GIULIA;Provincia autonoma di Bolzano;Medico-Sanitario e Farmaceutico;6;1;6;
FRIULI VENEZIA GIULIA;Provincia autonoma di Bolzano;Politico-Sociale e Comunicazione;5;1;5;
FRIULI VENEZIA GIULIA;Provincia autonoma di Bolzano;Scientifico;13;1;13;
LAZIO;Provincia autonoma di Bolzano;Agrario-Forestale e Veterinario;9;1;9;
LAZIO;Provincia autonoma di Bolzano;Architettura e Ingegneria civile;5;1;5;
LAZIO;Provincia autonoma di Bolzano;Economico;48;1;48;
LAZIO;Provincia autonoma di Bolzano;Educazione e Formazione;7;1;7;
LAZIO;Provincia autonoma di Bolzano;Giuridico;33;1;33;
LAZIO;Provincia autonoma di Bolzano;Ingegneria industriale e dell'informazione;17;1;17;
LAZIO;Provincia autonoma di Bolzano;Linguistico;11;1;11;
LAZIO;Provincia autonoma di Bolzano;Medico-Sanitario e Farmaceutico;20;1;20;
LAZIO;Provincia autonoma di Bolzano;Politico-Sociale e Comunicazione;66;1;66;
LAZIO;Provincia autonoma di Bolzano;Psicologico;38;1;38;
LAZIO;Provincia autonoma di Bolzano;Scientifico;9;1;9;
LAZIO;Provincia autonoma di Bolzano;Scienze motorie e sportive;14;1;14;
LIGURIA;Provincia autonoma di Bolzano;Medico-Sanitario e Farmaceutico;5;1;5;
LOMBARDIA;Provincia autonoma di Bolzano;Agrario-Forestale e Veterinario;6;1;6;
LOMBARDIA;Provincia autonoma di Bolzano;Architettura e Ingegneria civile;14;1;14;
LOMBARDIA;Provincia autonoma di Bolzano;Arte e Design;11;1;11;
LOMBARDIA;Provincia autonoma di Bolzano;Economico;102;1;102;
LOMBARDIA;Provincia autonoma di Bolzano;Educazione e Formazione;5;1;5;
LOMBARDIA;Provincia autonoma di Bolzano;Giuridico;36;1;36;
LOMBARDIA;Provincia autonoma di Bolzano;Ingegneria industriale e dell'informazione;40;1;40;
LOMBARDIA;Provincia autonoma di Bolzano;Letterario-Umanistico;9;1;9;
LOMBARDIA;Provincia autonoma di Bolzano;Linguistico;18;1;18;
LOMBARDIA;Provincia autonoma di Bolzano;Medico-Sanitario e Farmaceutico;25;1;25;
LOMBARDIA;Provincia autonoma di Bolzano;Politico-Sociale e Comunicazione;37;1;37;
LOMBARDIA;Provincia autonoma di Bolzano;Psicologico;17;1;17;
LOMBARDIA;Provincia autonoma di Bolzano;Scientifico;15;1;15;
LOMBARDIA;Provincia autonoma di Bolzano;Scienze motorie e sportive;7;1;7;
MARCHE;Provincia autonoma di Bolzano;Giuridico;5;1;5;
MARCHE;Provincia autonoma di Bolzano;Medico-Sanitario e Farmaceutico;8;1;8;
MARCHE;Provincia autonoma di Bolzano;Scientifico;7;1;7;
PIEMONTE;Provincia autonoma di Bolzano;Agrario-Forestale e Veterinario;6;1;6;
PIEMONTE;Provincia autonoma di Bolzano;Arte e Design;6;1;6;
PIEMONTE;Provincia autonoma di Bolzano;Ingegneria industriale e dell'informazione;12;1;12;
PIEMONTE;Provincia autonoma di Bolzano;Linguistico;8;1;8;
PIEMONTE;Provincia autonoma di Bolzano;Medico-Sanitario e Farmaceutico;5;1;5;
PIEMONTE;Provincia autonoma di Bolzano;Politico-Sociale e Comunicazione;14;1;14;
PIEMONTE;Provincia autonoma di Bolzano;Scientifico;6;1;6;
Provincia autonoma di Bolzano;Provincia autonoma di Bolzano;Agrario-Forestale e Veterinario;97;0;0;
Provincia autonoma di Bolzano;Provincia autonoma di Bolzano;Arte e Design;54;0;0;
Provincia autonoma di Bolzano;Provincia autonoma di Bolzano;Economico;429;0;0;
Provincia autonoma di Bolzano;Provincia autonoma di Bolzano;Educazione e Formazione;946;0;0;
Provincia autonoma di Bolzano;Provincia autonoma di Bolzano;Informatica e Tecnologie ICT;119;0;0;
Provincia autonoma di Bolzano;Provincia autonoma di Bolzano;Ingegneria industriale e dell'informazione;155;0;0;
Provincia autonoma di Bolzano;Provincia autonoma di Bolzano;Medico-Sanitario e Farmaceutico;544;0;0;
Provincia autonoma di Bolzano;Provincia autonoma di Bolzano;Politico-Sociale e Comunicazione;93;0;0;
Provincia autonoma di TRENTO;Provincia autonoma di Bolzano;Agrario-Forestale e Veterinario;7;1;7;
Provincia autonoma di TRENTO;Provincia autonoma di Bolzano;Architettura e Ingegneria civile;87;1;87;
Provincia autonoma di TRENTO;Provincia autonoma di Bolzano;Arte e Design;35;1;35;
Provincia autonoma di TRENTO;Provincia autonoma di Bolzano;Economico;115;1;115;
Provincia autonoma di TRENTO;Provincia autonoma di Bolzano;Giuridico;128;1;128;
Provincia autonoma di TRENTO;Provincia autonoma di Bolzano;Informatica e Tecnologie ICT;24;1;24;
Provincia autonoma di TRENTO;Provincia autonoma di Bolzano;Ingegneria industriale e dell'informazione;58;1;58;
Provincia autonoma di TRENTO;Provincia autonoma di Bolzano;Letterario-Umanistico;92;1;92;
Provincia autonoma di TRENTO;Provincia autonoma di Bolzano;Linguistico;76;1;76;
Provincia autonoma di TRENTO;Provincia autonoma di Bolzano;Medico-Sanitario e Farmaceutico;37;1;37;
Provincia autonoma di TRENTO;Provincia autonoma di Bolzano;Politico-Sociale e Comunicazione;94;1;94;
Provincia autonoma di TRENTO;Provincia autonoma di Bolzano;Psicologico;54;1;54;
Provincia autonoma di TRENTO;Provincia autonoma di Bolzano;Scientifico;37;1;37;
TOSCANA;Provincia autonoma di Bolzano;Agrario-Forestale e Veterinario;9;1;9;
TOSCANA;Provincia autonoma di Bolzano;Arte e Design;11;1;11;
TOSCANA;Provincia autonoma di Bolzano;Economico;15;1;15;
TOSCANA;Provincia autonoma di Bolzano;Giuridico;45;1;45;
TOSCANA;Provincia autonoma di Bolzano;Letterario-Umanistico;12;1;12;
TOSCANA;Provincia autonoma di Bolzano;Medico-Sanitario e Farmaceutico;23;1;23;
TOSCANA;Provincia autonoma di Bolzano;Politico-Sociale e Comunicazione;14;1;14;
TOSCANA;Provincia autonoma di Bolzano;Scientifico;11;1;11;
UMBRIA;Provincia autonoma di Bolzano;Medico-Sanitario e Farmaceutico;6;1;6;
VENETO;Provincia autonoma di Bolzano;Agrario-Forestale e Veterinario;16;1;16;
VENETO;Provincia autonoma di Bolzano;Architettura e Ingegneria civile;18;1;18;
VENETO;Provincia autonoma di Bolzano;Arte e Design;20;1;20;
VENETO;Provincia autonoma di Bolzano;Economico;57;1;57;
VENETO;Provincia autonoma di Bolzano;Educazione e Formazione;54;1;54;
VENETO;Provincia autonoma di Bolzano;Giuridico;63;1;63;
VENETO;Provincia autonoma di Bolzano;Informatica e Tecnologie ICT;12;1;12;
VENETO;Provincia autonoma di Bolzano;Ingegneria industriale e dell'informazione;31;1;31;
VENETO;Provincia autonoma di Bolzano;Letterario-Umanistico;31;1;31;
VENETO;Provincia autonoma di Bolzano;Linguistico;98;1;98;
VENETO;Provincia autonoma di Bolzano;Medico-Sanitario e Farmaceutico;80;1;80;
VENETO;Provincia autonoma di Bolzano;Politico-Sociale e Comunicazione;64;1;64;
VENETO;Provincia autonoma di Bolzano;Psicologico;42;1;42;
VENETO;Provincia autonoma di Bolzano;Scientifico;43;1;43;
VENETO;Provincia autonoma di Bolzano;Scienze motorie e sportive;12;1;12;
ABRUZZO;Provincia autonoma di TRENTO;Giuridico;5;1;5;7177
ABRUZZO;Provincia autonoma di TRENTO;Medico-Sanitario e Farmaceutico;20;1;20;
CAMPANIA;Provincia autonoma di TRENTO;Economico;41;1;41;
CAMPANIA;Provincia autonoma di TRENTO;Educazione e Formazione;46;1;46;
CAMPANIA;Provincia autonoma di TRENTO;Giuridico;18;1;18;
CAMPANIA;Provincia autonoma di TRENTO;Scienze motorie e sportive;49;1;49;
EMILIA ROMAGNA;Provincia autonoma di TRENTO;Agrario-Forestale e Veterinario;88;1;88;
EMILIA ROMAGNA;Provincia autonoma di TRENTO;Architettura e Ingegneria civile;27;1;27;
EMILIA ROMAGNA;Provincia autonoma di TRENTO;Arte e Design;63;1;63;
EMILIA ROMAGNA;Provincia autonoma di TRENTO;Economico;104;1;104;
EMILIA ROMAGNA;Provincia autonoma di TRENTO;Educazione e Formazione;119;1;119;
EMILIA ROMAGNA;Provincia autonoma di TRENTO;Giuridico;45;1;45;
EMILIA ROMAGNA;Provincia autonoma di TRENTO;Ingegneria industriale e dell'informazione;79;1;79;
EMILIA ROMAGNA;Provincia autonoma di TRENTO;Letterario-Umanistico;93;1;93;
EMILIA ROMAGNA;Provincia autonoma di TRENTO;Linguistico;38;1;38;
EMILIA ROMAGNA;Provincia autonoma di TRENTO;Medico-Sanitario e Farmaceutico;252;1;252;
EMILIA ROMAGNA;Provincia autonoma di TRENTO;Politico-Sociale e Comunicazione;108;1;108;
EMILIA ROMAGNA;Provincia autonoma di TRENTO;Psicologico;17;1;17;
EMILIA ROMAGNA;Provincia autonoma di TRENTO;Scientifico;216;1;216;
EMILIA ROMAGNA;Provincia autonoma di TRENTO;Scienze motorie e sportive;21;1;21;
FRIULI VENEZIA GIULIA;Provincia autonoma di TRENTO;Agrario-Forestale e Veterinario;28;1;28;
FRIULI VENEZIA GIULIA;Provincia autonoma di TRENTO;Economico;7;1;7;
FRIULI VENEZIA GIULIA;Provincia autonoma di TRENTO;Ingegneria industriale e dell'informazione;6;1;6;
FRIULI VENEZIA GIULIA;Provincia autonoma di TRENTO;Linguistico;21;1;21;
FRIULI VENEZIA GIULIA;Provincia autonoma di TRENTO;Medico-Sanitario e Farmaceutico;13;1;13;
FRIULI VENEZIA GIULIA;Provincia autonoma di TRENTO;Politico-Sociale e Comunicazione;19;1;19;
FRIULI VENEZIA GIULIA;Provincia autonoma di TRENTO;Psicologico;5;1;5;
FRIULI VENEZIA GIULIA;Provincia autonoma di TRENTO;Scientifico;15;1;15;
LAZIO;Provincia autonoma di TRENTO;Agrario-Forestale e Veterinario;13;1;13;
LAZIO;Provincia autonoma di TRENTO;Architettura e Ingegneria civile;19;1;19;
LAZIO;Provincia autonoma di TRENTO;Economico;57;1;57;
LAZIO;Provincia autonoma di TRENTO;Educazione e Formazione;22;1;22;
LAZIO;Provincia autonoma di TRENTO;Giuridico;36;1;36;
LAZIO;Provincia autonoma di TRENTO;Ingegneria industriale e dell'informazione;30;1;30;
LAZIO;Provincia autonoma di TRENTO;Letterario-Umanistico;5;1;5;
LAZIO;Provincia autonoma di TRENTO;Linguistico;5;1;5;
LAZIO;Provincia autonoma di TRENTO;Medico-Sanitario e Farmaceutico;40;1;40;
LAZIO;Provincia autonoma di TRENTO;Politico-Sociale e Comunicazione;49;1;49;
LAZIO;Provincia autonoma di TRENTO;Psicologico;53;1;53;
LAZIO;Provincia autonoma di TRENTO;Scientifico;12;1;12;
LAZIO;Provincia autonoma di TRENTO;Scienze motorie e sportive;22;1;22;
LIGURIA;Provincia autonoma di TRENTO;Medico-Sanitario e Farmaceutico;8;1;8;
LOMBARDIA;Provincia autonoma di TRENTO;Agrario-Forestale e Veterinario;34;1;34;
LOMBARDIA;Provincia autonoma di TRENTO;Architettura e Ingegneria civile;54;1;54;
LOMBARDIA;Provincia autonoma di TRENTO;Arte e Design;54;1;54;
LOMBARDIA;Provincia autonoma di TRENTO;Economico;200;1;200;
LOMBARDIA;Provincia autonoma di TRENTO;Educazione e Formazione;68;1;68;
LOMBARDIA;Provincia autonoma di TRENTO;Giuridico;55;1;55;
LOMBARDIA;Provincia autonoma di TRENTO;Informatica e Tecnologie ICT;14;1;14;
LOMBARDIA;Provincia autonoma di TRENTO;Ingegneria industriale e dell'informazione;154;1;154;
LOMBARDIA;Provincia autonoma di TRENTO;Letterario-Umanistico;23;1;23;
LOMBARDIA;Provincia autonoma di TRENTO;Linguistico;32;1;32;
LOMBARDIA;Provincia autonoma di TRENTO;Medico-Sanitario e Farmaceutico;155;1;155;
LOMBARDIA;Provincia autonoma di TRENTO;Politico-Sociale e Comunicazione;86;1;86;
LOMBARDIA;Provincia autonoma di TRENTO;Psicologico;45;1;45;
LOMBARDIA;Provincia autonoma di TRENTO;Scientifico;57;1;57;
LOMBARDIA;Provincia autonoma di TRENTO;Scienze motorie e sportive;22;1;22;
MARCHE;Provincia autonoma di TRENTO;Giuridico;5;1;5;
MARCHE;Provincia autonoma di TRENTO;Medico-Sanitario e Farmaceutico;13;1;13;
MARCHE;Provincia autonoma di TRENTO;Politico-Sociale e Comunicazione;6;1;6;
MARCHE;Provincia autonoma di TRENTO;Scientifico;19;1;19;
MARCHE;Provincia autonoma di TRENTO;Scienze motorie e sportive;11;1;11;
PIEMONTE;Provincia autonoma di TRENTO;Agrario-Forestale e Veterinario;6;1;6;
PIEMONTE;Provincia autonoma di TRENTO;Economico;14;1;14;
PIEMONTE;Provincia autonoma di TRENTO;Giuridico;5;1;5;
PIEMONTE;Provincia autonoma di TRENTO;Ingegneria industriale e dell'informazione;47;1;47;
PIEMONTE;Provincia autonoma di TRENTO;Letterario-Umanistico;6;1;6;
PIEMONTE;Provincia autonoma di TRENTO;Linguistico;6;1;6;
PIEMONTE;Provincia autonoma di TRENTO;Medico-Sanitario e Farmaceutico;15;1;15;
PIEMONTE;Provincia autonoma di TRENTO;Politico-Sociale e Comunicazione;25;1;25;
PIEMONTE;Provincia autonoma di TRENTO;Psicologico;12;1;12;
PIEMONTE;Provincia autonoma di TRENTO;Scientifico;24;1;24;
Provincia autonoma di Bolzano;Provincia autonoma di TRENTO;Agrario-Forestale e Veterinario;42;1;42;
Provincia autonoma di Bolzano;Provincia autonoma di TRENTO;Arte e Design;43;1;43;
Provincia autonoma di Bolzano;Provincia autonoma di TRENTO;Economico;209;1;209;
Provincia autonoma di Bolzano;Provincia autonoma di TRENTO;Educazione e Formazione;216;1;216;
Provincia autonoma di Bolzano;Provincia autonoma di TRENTO;Informatica e Tecnologie ICT;17;1;17;
Provincia autonoma di Bolzano;Provincia autonoma di TRENTO;Ingegneria industriale e dell'informazione;41;1;41;
Provincia autonoma di Bolzano;Provincia autonoma di TRENTO;Medico-Sanitario e Farmaceutico;58;1;58;
Provincia autonoma di Bolzano;Provincia autonoma di TRENTO;Politico-Sociale e Comunicazione;33;1;33;
Provincia autonoma di TRENTO;Provincia autonoma di TRENTO;Agrario-Forestale e Veterinario;72;0;0;
Provincia autonoma di TRENTO;Provincia autonoma di TRENTO;Architettura e Ingegneria civile;622;0;0;
Provincia autonoma di TRENTO;Provincia autonoma di TRENTO;Arte e Design;247;0;0;
Provincia autonoma di TRENTO;Provincia autonoma di TRENTO;Economico;981;0;0;
